RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2025,2/28/2025,3/31/2025,HousePriceAverage
17950,191,Elk Grove,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,657280.9826759878,655944.8285602937,653543.5581593822,655589.7898
47426,192,Rockford,city,IL,IL,"Rockford, IL",Winnebago County,158627.18881467546,159912.49942831285,160841.44288731218,159793.7104
17539,193,Columbus,city,GA,GA,"Columbus, GA-AL",Muscogee County,160878.56718668647,161463.51062223493,161428.22385603076,161256.7672
31471,194,Evansville,city,IN,IN,"Evansville, IN-KY",Vanderburgh County,188275.37700000126,189341.50275816725,189915.72499753433,189177.5349
11335,195,Erie,city,PA,PA,"Erie, PA",Erie County,183427.0164621853,184641.2417580794,185102.27939063837,184390.1792
38328,196,Edmond,city,OK,OK,"Oklahoma City, OK",Oklahoma County,343466.85265808477,343602.8001182751,343335.5844970935,343468.4124
41815,197,York,city,PA,PA,"York-Hanover, PA",York County,260232.42599466295,261266.94344235177,261770.35498421916,261089.9081
13108,198,Ontario,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,685364.2861265838,684266.1476027068,681297.6269960771,683642.6869
5424,199,Killeen,city,TX,TX,"Killeen-Temple, TX",Bell County,219079.64008815188,218973.61876790866,218563.12075401613,218872.1265
16726,200,Allentown,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,289996.14886949374,290745.3827745893,291149.7736728023,290630.4351
47958,201,Tempe,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,484416.96923478314,482374.8160762833,479179.5239018358,481990.4364
24832,202,Garden Grove,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,993444.5220117698,995499.1302,994535.3808806353,994493.011
11337,204,Escondido,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,864541.5346459086,863676.3275397741,860794.9269128344,863004.263
38333,205,El Cajon,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,837014.0966307339,835910.5493475631,833263.1887008596,835395.9449
40492,206,Rancho Cucamonga,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,802450.8081773678,801540.7918985734,799422.1864511714,801137.9288
26857,207,Round Rock,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,436129.34034810256,434594.95999622793,432845.5441695468,434523.2815
26140,208,Newport News,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News City,281824.4061592389,282971.5215387162,283167.3412,282654.423
44734,209,Conroe,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,321225.6670187319,321599.12073839083,321589.78715201135,321471.525
30559,210,Boynton Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,424508.61695731274,422308.37629856565,419167.2962674584,421994.7632
11817,211,Harrisburg,city,PA,PA,"Harrisburg-Carlisle, PA",Dauphin County,245735.7167238642,247130.29687603307,248267.65646951113,247044.5567
6792,212,Roanoke,city,VA,VA,"Roanoke, VA",Roanoke County,265038.4051697979,265750.19448512193,265680.07556154905,265489.5584
8097,213,Ann Arbor,city,MI,MI,"Ann Arbor, MI",Washtenaw County,507541.5530062344,509572.5682872595,510523.95164073893,509212.691
4626,215,Everett,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,669341.0005261162,670331.8094401039,668006.3518865806,669226.3873
41114,216,Sugar Land,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,447935.1449107644,447817.1266701533,446952.7918,447568.3545
39931,217,Naperville,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,579986.0399972991,582971.8708599714,586219.4827347848,583059.1312
4655,218,Fairfax,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,787958.4463403882,791214.6501957532,793074.8574929215,790749.318
19892,219,Pembroke Pines,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,503904.6962530043,503369.30959368945,501330.26955874305,502868.0918
10210,220,Augusta,city,GA,GA,"Augusta-Richmond County, GA-SC",Richmond County,172726.5736115909,172304.77335490673,171361.21544311286,172130.8541
4521,221,Edinburg,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,212691.07659671945,212426.6572686542,211693.97371589695,212270.5692
41256,222,Topeka,city,KS,KS,"Topeka, KS",Shawnee County,188380.74100196804,189060.05187996538,188975.26027921753,188805.3511
5519,223,Lakewood,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,596395.3411898742,594663.4853650746,590700.7248657771,593919.8505
19360,224,Midland,city,TX,TX,"Midland, TX",Midland County,314332.4785174154,316951.8531442434,318580.4903629572,316621.6073
47250,225,Pueblo,city,CO,CO,"Pueblo, CO",Pueblo County,289016.3762,288813.7912764372,288060.9045293362,288630.3573
21114,226,Visalia,city,CA,CA,"Visalia, CA",Tulare County,389802.48006713187,390939.60768701957,391623.86119625793,390788.6497
6286,227,Odessa,city,TX,TX,"Odessa, TX",Ector County,239140.69718425104,240184.55855851606,240731.81665600926,240019.0241
51297,228,Cary,city,NC,NC,"Raleigh-Cary, NC",Wake County,631943.1480550519,631200.6650984576,630100.5345400303,631081.4492
40779,229,Schenectady,city,NY,NY,"Albany-Schenectady-Troy, NY",Schenectady County,292294.9427258426,292786.7280472221,293085.4587169946,292722.3765
39312,230,Lafayette,city,LA,LA,"Lafayette, LA",Lafayette Parish,218400.30279930876,218228.1636120013,217386.5826073078,218005.0163
19873,231,Paterson,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,496141.88204588665,497049.4646080129,497989.65529897204,497060.334
41324,232,Tyler,city,TX,TX,"Tyler, TX",Smith County,248145.0664589822,249302.67699386866,249838.4281394491,249095.3905
51447,233,Clearwater,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,360014.3649707739,357967.37865855126,355998.8168699281,357993.5202
54626,234,Sunnyvale,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2229404.1339242132,2222344.544866635,2205666.874596869,2219138.518
39191,235,Kansas City,city,KS,KS,"Kansas City, MO-KS",Wyandotte County,190990.7491514118,191579.82229232343,191511.3207461276,191360.6307
7221,236,Springfield,city,MA,MA,"Springfield, MA",Hampden County,283079.1582531038,283378.1060087965,283344.58896873886,283267.2844
398300,237,Lansing,city,MI,MI,"Lansing-East Lansing, MI",Ingham County,154206.8126201971,154972.72960367636,155801.36021189296,154993.6341
25514,238,Las Cruces,city,NM,NM,"Las Cruces, NM",Dona Ana County,285346.6456499998,285265.9424,285022.4041255168,285211.6641
32626,239,Macon,city,GA,GA,"Macon-Bibb County, GA",Bibb County,164644.63757626122,164232.69682791657,163279.0965524202,164052.1437
32060,240,Hollywood,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,455390.6050054642,455109.49398188107,453286.8942062753,454595.6644
32179,241,Jackson,city,MS,MS,"Jackson, MS",Hinds County,68378.47992759568,69458.32654180353,69954.31433495994,69263.70693
10918,242,Columbia,city,MO,MO,"Columbia, MO",Boone County,303682.98895993736,305029.3991357575,305923.4023647278,304878.5968
20008,243,Pomona,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,707422.8587816609,705611.9893031874,700013.0491566882,704349.2991
13594,244,Roseville,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Placer County,655093.4160070347,655596.0448648445,655539.315,655409.592
20555,245,South Bend,city,IN,IN,"South Bend-Mishawaka, IN-MI",Saint Joseph County,179953.2665890772,180977.98923799008,181336.47744335645,180755.9111
37074,246,Albany,city,NY,NY,"Albany-Schenectady-Troy, NY",Albany County,300939.995,302180.38022958656,302921.4026050758,302013.9259
12694,247,Mesquite,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,270863.9707766068,269670.03011246346,267938.8180555003,269490.9396
3619,248,Bellevue,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,1541180.982080562,1548576.8974336898,1549879.1165029928,1546545.665
13480,249,Renton,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,772543.0179953995,772302.6879,768775.9260168221,771207.2106
19865,250,Pasadena,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,222335.4723620494,221739.61564406092,220809.26127840905,221628.1164
7330,251,Surprise,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,434600.0606213829,433304.9628509239,431660.35505231144,433188.4595
4351,252,Denton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,367587.81976636423,366658.0625,364941.0842789472,366395.6555
47019,253,Pasadena,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1241465.637,1238567.5975840925,1231939.4757299963,1237324.237
6183,254,Newark,city,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,350136.25489493395,350967.3005,351416.9813958164,350840.1789
47570,255,Santa Maria,city,CA,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,634686.1307800988,633958.7880441219,632021.9480042994,633555.6223
47379,256,Richmond,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,391619.2908862664,390958.8836091597,389914.4206937135,390830.8651
20793,257,Thornton,city,CO,CO,"Denver-Aurora-Lakewood, CO",Adams County,537800.1091257213,536664.6355238036,533939.1130667853,536134.6192
54722,258,Torrance,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1212662.831261853,1208175.6378370472,1202141.6779346273,1207660.049
27683,259,Victorville,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,440492.1897633961,439688.07368559606,438025.6655435548,439401.9763
5399,260,Kent,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,659096.5449345767,659566.3881166184,657045.9738098109,658569.6356
35282,261,Beaumont,city,TX,TX,"Beaumont-Port Arthur, TX",Jefferson County,150586.92502636788,150854.42946445965,151027.13328826416,150822.8293
27317,262,Summerville,city,SC,SC,"Charleston-North Charleston, SC",Dorchester County,381672.48231153394,382316.44415138406,382661.3597992097,382216.7621
3806,263,Bridgeport,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,339562.2299406541,339770.86438939895,340358.0711274156,339897.0552
25818,264,McAllen,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,224811.90317280556,224387.57242543905,223716.6947645302,224305.3901
19172,265,Manassas,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,548521.0592099275,549629.3091,549395.2076990729,549181.8587
28065,266,Yuma,city,AZ,AZ,"Yuma, AZ",Yuma County,298501.4700044151,298664.94049404695,298534.0191624111,298566.8099
44506,268,Cedar Rapids,city,IA,IA,"Cedar Rapids, IA",Linn County,192564.52682425352,193429.25610951867,193842.8297789347,193278.8709
24812,269,Fullerton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1035389.5987191112,1038343.6469251859,1037151.772963036,1036961.673
33230,270,Olathe,city,KS,KS,"Kansas City, MO-KS",Johnson County,406502.71380785643,406864.6581313832,406193.7698401829,406520.3806
51260,271,Canton,city,OH,OH,"Canton-Massillon, OH",Stark County,161670.20178134658,162590.22050531427,162853.61208231712,162371.3448
46666,272,Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,300516.6553470192,300181.1481873601,299311.49140090594,300003.0983
4810,273,Frederick,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,464873.7093044671,465577.2214125377,466050.28116083797,465500.404
21159,274,Warren,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,196164.16073041697,196938.03116991124,196931.2728222691,196677.8216
26900,275,Saint Augustine,city,FL,FL,"Jacksonville, FL",Saint Johns County,445540.67837432266,444803.96346600755,443751.37619375315,444698.6727
37427,276,Billings,city,MT,MT,"Billings, MT",Yellowstone County,389425.03116619616,389742.9489775284,389707.48379469773,389625.1546
23394,277,Abilene,city,TX,TX,"Abilene, TX",Taylor County,193549.38677731645,193918.76926056077,193934.13074470637,193800.7623
48443,278,West Valley City,city,UT,UT,"Salt Lake City, UT",Salt Lake County,465927.8016225307,466720.7415106227,466357.0710696724,466335.2047
33252,279,Orange,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1140717.6431276777,1143172.203476135,1141623.4835004362,1141837.777
5914,280,Metairie,city,LA,LA,"New Orleans-Metairie, LA",Jefferson Parish,281563.8277096186,279351.4694811623,278969.5049569167,279961.6007
44879,281,Decatur,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,296132.0777783541,293904.4831943964,291349.1267088389,293795.2292
13234,282,Pearland,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,382804.90409483743,382827.92636767024,382414.28540454997,382682.372
397180,283,Kalamazoo,city,MI,MI,"Kalamazoo-Portage, MI",Kalamazoo County,228196.34835224808,228741.01449163523,228794.8061836235,228577.3897
24174,284,Compton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,639075.1437950707,635903.3365556047,629524.7296859204,634834.4033
46101,285,Lake Charles,city,LA,LA,"Lake Charles, LA",Calcasieu Parish,193589.93763432067,194012.56966751558,195361.79776759105,194321.435
5052,286,Hampton,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,267226.7928639963,267499.9382988618,266955.45285753714,267227.3947
39815,287,Miramar,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,529773.0391654201,529503.4434682928,527866.1256696895,529047.5361
17551,288,Concord,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,378029.1452502268,377934.24083633325,377301.34309383965,377754.9097
27239,289,Stamford,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,678415.9849820469,680571.0704355851,683053.2675753484,680680.1077
11865,290,Hemet,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,450848.9056063536,449951.97061424126,448328.6918092179,449709.856
17321,291,Carrollton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,422630.9307161974,421194.1346124185,418722.91363219585,420849.3263
17571,292,Coral Springs,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,543706.7958235847,543992.0301,542388.2068641296,543362.3443
47847,293,Sterling Heights,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,300073.31371525704,301152.7164604185,301683.3649296412,300969.7984
6103,294,Murrieta,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,693883.9225247443,693568.716,691739.5552184804,693064.0646
31388,295,Elizabeth,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,530339.7308445758,532173.1680822273,536621.5681154687,533044.8223
45888,296,Inglewood,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,792891.4829,786172.5858384416,774717.3982,784593.8223
44655,297,Clovis,city,CA,CA,"Fresno, CA",Fresno County,517258.3451907738,517355.0119586294,516908.85218586616,517174.0698
51518,298,Concord,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,781171.2909470078,777085.4736095971,771534.4237385606,776597.0628
19307,299,Melbourne,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,367954.28549569537,366993.2055713102,365355.69843010657,366767.7298
11786,300,Hamilton,city,OH,OH,"Cincinnati, OH-KY-IN",Butler County,279465.2079161127,280722.3503996124,281330.36875035014,280505.9757
6155,302,New Haven,city,CT,CT,"New Haven-Milford, CT",New Haven County,309475.61096056306,309964.2489958731,310096.9470252677,309845.6023
40760,303,Santa Fe,city,NM,NM,"Santa Fe, NM",Santa Fe County,574774.0825677807,574483.7315449225,573092.2865352824,574116.7002
24822,304,Gainesville,city,GA,GA,"Gainesville, GA",Hall County,368669.78088399157,369005.59887461114,368570.98649142217,368748.7888
30543,305,Boulder,city,CO,CO,"Boulder, CO",Boulder County,998977.3821265678,998338.515,995242.4740833848,997519.4571
7453,306,Tracy,city,CA,CA,"Stockton, CA",San Joaquin County,789217.7317784711,788564.5607757777,786234.9147884705,788005.7358
37596,307,Broken Arrow,city,OK,OK,"Tulsa, OK",Wagoner County,277819.42709691817,278356.2900802896,278473.6022837742,278216.4398
50962,308,Bend,city,OR,OR,"Bend, OR",Deschutes County,746260.5874,744280.9517654451,741201.3250446256,743914.2881
17070,309,Bloomington,city,IN,IN,"Bloomington, IN",Monroe County,308545.45184632094,309723.11048812093,310326.94725540123,309531.8365
395471,310,Lakewood,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,611138.9946382436,613320.5994618447,615914.1659,613457.92
37965,311,College Station,city,TX,TX,"College Station-Bryan, TX",Brazos County,346558.22976270993,346862.25336903427,347357.0502710444,346925.8445
6790,312,Riverview,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,383794.2247482261,382390.47914501076,380740.55713608296,382308.4203
26791,313,Rochester,city,MN,MN,"Rochester, MN",Olmsted County,327153.89849477046,328098.41533293313,327856.6323281348,327702.9821
6651,314,Puyallup,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,569391.0194344452,570045.4570697855,568043.3100528355,569159.9289
398007,315,Flint,city,MI,MI,"Flint, MI",Genesee County,61228.176250331824,60954.24174233685,60628.59927536466,60937.00576
27110,316,Simi Valley,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,859636.2444443651,859493.0263117836,857768.2020641136,858965.8243
18073,317,Fargo,city,ND,ND,"Fargo, ND-MN",Cass County,303137.17227409425,304364.5849095007,304696.0555,304065.9376
13943,318,Sparks,city,NV,NV,"Reno, NV",Washoe County,518150.4445,518409.28464782675,517639.8670613237,518066.5321
13713,319,Santa Clara,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1854924.441711515,1851988.3904133353,1839008.4623561164,1848640.431
54263,320,Saginaw,city,MI,MI,"Saginaw, MI",Saginaw County,120535.00927787686,120945.38001872512,120885.54994113358,120788.6464
33024,321,Nampa,city,ID,ID,"Boise City, ID",Canyon County,407807.27889749245,408496.7302730033,408016.92876086076,408106.9793
