RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RentPriceAverage
33230,270,Olathe,city,KS,KS,"Kansas City, MO-KS",Johnson County,1808.536059351277
51260,271,Canton,city,OH,OH,"Canton-Massillon, OH",Stark County,1087.5046620046621
46666,272,Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,1870.617596319724
4810,273,Frederick,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,1993.7612391193034
21159,274,Warren,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1349.6204710144928
26900,275,Saint Augustine,city,FL,FL,"Jacksonville, FL",Saint Johns County,2349.7213321751997
37427,276,Billings,city,MT,MT,"Billings, MT",Yellowstone County,1391.4673684210527
23394,277,Abilene,city,TX,TX,"Abilene, TX",Taylor County,1333.3838533114395
48443,278,West Valley City,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1669.7170008354221
33252,279,Orange,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3202.2138965201466
5914,280,Metairie,city,LA,LA,"New Orleans-Metairie, LA",Jefferson Parish,1595.6700336700335
44879,281,Decatur,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1844.411246867168
13234,282,Pearland,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1995.9195790618205
397180,283,Kalamazoo,city,MI,MI,"Kalamazoo-Portage, MI",Kalamazoo County,1267.4954142947502
24174,284,Compton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2379.1666666666665
46101,285,Lake Charles,city,LA,LA,"Lake Charles, LA",Calcasieu Parish,986.3997357219231
5052,286,Hampton,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,1558.4902777777777
39815,287,Miramar,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2739.6449884863505
17551,288,Concord,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,1844.1275839793282
27239,289,Stamford,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2932.4274649170766
11865,290,Hemet,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1995.2459150326797
17321,291,Carrollton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1742.4526455026455
17571,292,Coral Springs,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2311.7244323182535
47847,293,Sterling Heights,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1710.6904761904761
6103,294,Murrieta,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2572.2845761043436
31388,295,Elizabeth,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2305.8560606060605
45888,296,Inglewood,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2512.287749287749
44655,297,Clovis,city,CA,CA,"Fresno, CA",Fresno County,2297.5211988304095
51518,298,Concord,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2588.8259099616857
19307,299,Melbourne,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1955.3300053676865
11786,300,Hamilton,city,OH,OH,"Cincinnati, OH-KY-IN",Butler County,1292.562962962963
6155,302,New Haven,city,CT,CT,"New Haven-Milford, CT",New Haven County,2141.4455345607234
40760,303,Santa Fe,city,NM,NM,"Santa Fe, NM",Santa Fe County,2112.8062303193888
24822,304,Gainesville,city,GA,GA,"Gainesville, GA",Hall County,1711.5724242424242
30543,305,Boulder,city,CO,CO,"Boulder, CO",Boulder County,2556.085190286221
7453,306,Tracy,city,CA,CA,"Stockton, CA",San Joaquin County,2844.3538477050274
37596,307,Broken Arrow,city,OK,OK,"Tulsa, OK",Wagoner County,1675.5177808302808
50962,308,Bend,city,OR,OR,"Bend, OR",Deschutes County,2235.202296773518
17070,309,Bloomington,city,IN,IN,"Bloomington, IN",Monroe County,1455.1922605580694
37965,311,College Station,city,TX,TX,"College Station-Bryan, TX",Brazos County,1715.95924
6790,312,Riverview,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2182.117724867725
26791,313,Rochester,city,MN,MN,"Rochester, MN",Olmsted County,1654.5490301724137
6651,314,Puyallup,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2266.137725444743
398007,315,Flint,city,MI,MI,"Flint, MI",Genesee County,920.8354978354979
27110,316,Simi Valley,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2964.1689814814818
18073,317,Fargo,city,ND,ND,"Fargo, ND-MN",Cass County,1096.3977072310406
13943,318,Sparks,city,NV,NV,"Reno, NV",Washoe County,1960.0171677559913
13713,319,Santa Clara,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3363.835841207583
54263,320,Saginaw,city,MI,MI,"Saginaw, MI",Saginaw County,976.6111111
33024,321,Nampa,city,ID,ID,"Boise City, ID",Canyon County,1534.6709401709402
34520,322,Vallejo,city,CA,CA,"Vallejo, CA",Solano County,2191.144805194805
7386,323,Temecula,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2918.1787274655358
33136,324,Norman,city,OK,OK,"Oklahoma City, OK",Cleveland County,1378.4603673754618
34278,325,Thousand Oaks,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,3375.4057264957264
12038,326,Independence,city,MO,MO,"Kansas City, MO-KS",Jackson County,1285.3731151414079
46508,327,Meridian,city,ID,ID,"Boise City, ID",Ada County,2010.603007
32238,328,Joliet,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,1812.388888888889
26751,329,Richmond,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2576.5282651072125
30840,330,Charlottesville,city,VA,VA,"Charlottesville, VA",Albemarle County,1952.686742
50950,331,Bellingham,city,WA,WA,"Bellingham, WA",Whatcom County,2098.192441327345
10181,332,Arvada,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,2089.855218855219
41084,333,Stone Mountain,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1655.1972404297985
23534,334,Athens,city,GA,GA,"Athens-Clarke County, GA",Clarke County,1811.7557175528873
34781,335,Westminster,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,1851.8551046152509
41802,336,Yakima,city,WA,WA,"Yakima, WA",Yakima County,1241.823905723906
14208,337,Tuscaloosa,city,AL,AL,"Tuscaloosa, AL",Tuscaloosa County,1512.8817650186072
6172,338,New Port Richey,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1948.5203535353533
27219,339,Spring Hill,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2045.7943409247755
17943,340,Elgin,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,1867.239057239057
37863,341,Chico,city,CA,CA,"Chico, CA",Butte County,1720.4277777777777
7191,342,Spartanburg,city,SC,SC,"Spartanburg, SC",Spartanburg County,1306.1039707419015
17133,343,Bowling Green,city,KY,KY,"Bowling Green, KY",Warren County,1357.4246031746031
12317,344,Largo,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1793.6688077802762
4679,345,Falls Church,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2579.6369521731226
54522,346,Springfield,city,IL,IL,"Springfield, IL",Sangamon County,1091.0648148148148
5071,347,Hartford,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1568.5025695552013
34311,348,Toms River,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,3151.753968253968
39420,349,Lewisville,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,1637.7724789814285
7680,350,Vero Beach,city,FL,FL,"Sebastian-Vero Beach, FL",Indian River County,2257.2542235217675
16992,351,Berkeley,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,3036.7115925945977
17008,352,Bethlehem,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,1923.926557239057
24967,353,Gresham,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1671.7246103569632
53787,354,Palm Bay,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1881.005226685459
50779,355,Asheville,city,NC,NC,"Asheville, NC",Buncombe County,1888.5846078636775
17882,356,East Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2564.5833333333335
31209,357,Delray Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2705.818310230075
35593,358,Laurel,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1835.994521466905
39966,359,New Braunfels,city,TX,TX,"San Antonio-New Braunfels, TX",Comal County,1660.0823061730896
3934,360,Cambridge,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3508.577950617284
3975,361,Carlsbad,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3628.887040816327
45339,362,Franklin,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2021.8039392629878
13256,362,Perris,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2755.515873015873
41641,364,West Jordan,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1658.6373626373625
41517,365,Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2703.0870493358634
18053,366,Fairfield,city,CA,CA,"Vallejo, CA",Solano County,2554.4520609318993
11914,367,Hillsboro,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,2001.263389459665
48293,368,Waco,city,TX,TX,"Waco, TX",McLennan County,1485.4631093544137
54121,369,Richardson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1730.8373704309877
5595,370,Lehigh Acres,city,FL,FL,"Cape Coral-Fort Myers, FL",Lee County,2011.8006220506222
5772,371,Manchester,city,NH,NH,"Manchester-Nashua, NH",Hillsborough County,1960.2753036437246
25659,372,Lowell,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2255.6591209205812
38032,373,Costa Mesa,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3066.313850252745
13712,374,Santa Barbara,city,CA,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,4277.595860566449
13554,375,Rock Hill,city,SC,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,1482.7150000000001
34671,376,Waterbury,city,CT,CT,"New Haven-Milford, CT",New Haven County,1566.8148148148148
4406,377,Downey,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2417.112619406737
39386,378,League City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1919.2644755244755
47080,379,Pflugerville,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,1709.307492
20071,380,Provo,city,UT,UT,"Provo-Orem, UT",Utah County,1394.3452380952378
34543,381,Ventura,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2944.662742553455
32489,382,Lexington,city,SC,SC,"Columbia, SC",Lexington County,1682.291009
16818,383,Ashburn,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2617.0608891539123
16780,384,Antioch,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2731.5333333333333
47322,385,Redding,city,CA,CA,"Redding, CA",Shasta County,1602.1940320887688
32287,386,Kennesaw,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1852.0881064788218
51861,387,El Monte,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2668.4166666666665
6218,388,North Charleston,city,SC,SC,"Charleston-North Charleston, SC",Charleston County,1669.5167663675638
14542,389,West Covina,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2802.135185185185
26575,390,Pompano Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2402.336668341785
13698,391,San Leandro,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2364.7516414141414
41446,392,Vacaville,city,CA,CA,"Vallejo, CA",Solano County,2523.4166666666665
11896,393,High Point,city,NC,NC,"Greensboro-High Point, NC",Guilford County,1586.7703174603175
40689,394,Saint Charles,city,MO,MO,"St. Louis, MO-IL",Saint Charles County,1473.1524083196498
27992,395,Winter Haven,city,FL,FL,"Lakeland-Winter Haven, FL",Polk County,1782.2506535947712
31819,396,Grand Junction,city,CO,CO,"Grand Junction, CO",Mesa County,1616.080179080179
39767,397,Miami Gardens,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2822.8698523698527
44515,398,Centennial,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,2095.4489141059967
39134,399,Jacksonville,city,NC,NC,"Jacksonville, NC",Onslow County,1338.7023007856342
46500,400,Menifee,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2822.798245614035
45732,401,Hesperia,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2213.4150793650792
3761,402,Bothell,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2467.6139455782313
13699,403,San Mateo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3482.0644880096775
11140,404,Douglasville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,1965.0574986751456
32777,405,McDonough,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,1972.046469497809
45548,406,Green Bay,city,WI,WI,"Green Bay, WI",Brown County,1084.6000000000001
32615,407,Lynnwood,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2141.117772108844
27228,408,Springfield,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2955.3982683982686
24336,409,Dearborn,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1779.1031746031747
32629,410,Madera,city,CA,CA,"Madera, CA",Madera County,2266.190476190476
11726,411,Greenville,city,NC,NC,"Greenville, NC",Pitt County,1526.4986709197235
396054,412,Burbank,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2900.7163372859027
3568,413,Baytown,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1592.364367114367
11049,414,Davie,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2409.083484573503
16839,415,Auburn,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2043.177156177156
11267,416,Edison,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2849.327441077441
41629,417,West Chester,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2006.5133477633478
11695,418,Greeley,city,CO,CO,"Greeley, CO",Weld County,1571.5553353658536
19903,419,Peoria,city,IL,IL,"Peoria, IL",Peoria County,1105.5785256410256
25855,420,Merced,city,CA,CA,"Merced, CA",Merced County,1996.9723529411765
33714,421,Rockville,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2323.206768184314
32563,422,Longmont,city,CO,CO,"Boulder, CO",Boulder County,1951.166905786705
13709,423,Sandy Springs,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1740.2316217732885
53360,424,Missouri City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2111.3010531943332
45383,425,Gaithersburg,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2359.5120049422294
17386,426,Chapel Hill,city,NC,NC,"Durham-Chapel Hill, NC",Orange County,1795.4199153070122
48573,427,Woodstock,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2081.293209013209
31163,428,Daly City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2596.1863636363637
781837,429,Jurupa Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2586.952380952381
39097,430,Idaho Falls,city,ID,ID,"Idaho Falls, ID",Bonneville County,1231.1316721132896
40574,431,Rio Rancho,city,NM,NM,"Albuquerque, NM",Sandoval County,1905.3433823529413
50741,432,Apopka,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2308.2302887018027
4301,433,Davenport,city,IA,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County,877.6111111111112
39452,434,Lithonia,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1763.040350877193
45911,435,Jackson,city,MI,MI,"Jackson, MI",Jackson County,1063.4027777777776
44328,436,Brockton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2280.3571428571427
27942,437,Wichita Falls,city,TX,TX,"Wichita Falls, TX",Clay County,1147.0416666666667
12438,438,Longview,city,TX,TX,"Longview, TX",Gregg County,1352.2407407407409
53636,439,Norwalk,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2782.9238095238093
26534,440,Plainfield,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2649.75
33334,441,Parker,city,CO,CO,"Denver-Aurora-Lakewood, CO",Douglas County,2231.0429292929293
33645,442,Rialto,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2804.911111111111
54219,443,Roswell,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1779.9351046698873
23862,444,Bryan,city,TX,TX,"College Station-Bryan, TX",Brazos County,1447.7012720600362
52839,445,Lafayette,city,IN,IN,"Lafayette-West Lafayette, IN",Tippecanoe County,1229.842485380117
53311,446,Midlothian,city,VA,VA,"Richmond, VA",Chesterfield County,1884.373015873016
45417,447,Georgetown,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,1740.9201503349368
45255,448,Federal Way,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,1986.8073676645106
3404,449,Anderson,city,SC,SC,"Greenville-Anderson, SC",Anderson County,1227.7440476190477
45127,450,Elkhart,city,IN,IN,"Elkhart-Goshen, IN",Elkhart County,1215
37933,451,Clinton Township,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1263.5947712418301
32452,452,Lawrence,city,KS,KS,"Lawrence, KS",Douglas County,1420.4533633408353
31543,453,Fayetteville,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Washington County,1595.8992063492062
52179,454,Gastonia,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,1522.6005533596835
54089,455,Redmond,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2455.7757992982138
34103,456,Springfield,city,OH,OH,"Springfield, OH",Clark County,1034.4444444444446
23444,457,Allen,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1829.3221983990852
10917,458,Columbia,city,MD,MD,"Baltimore-Columbia-Towson, MD",Howard County,2203.7278582930758
52747,459,Kennewick,city,WA,WA,"Kennewick-Richland, WA",Benton County,1517.910519763461
16425,460,Acworth,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2061.158325965223
46183,461,Lawton,city,OK,OK,"Lawton, OK",Comanche County,1097.9353178524373
4042,462,Champaign,city,IL,IL,"Champaign-Urbana, IL",Champaign County,1322.9674962292609
17472,463,Clermont,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2244.5405906354185
46348,464,Lynchburg,city,VA,VA,"Lynchburg, VA",Campbell County,1333.8792569659443
6932,465,Sandy,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1759.6949891067536
20128,466,Redwood City,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3627.458720930232
38529,467,Fishers,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1961.6303712178997
17309,468,Carmel,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1859.336495888678
5891,469,Medford,city,OR,OR,"Medford, OR",Jackson County,1652.5738636363637
32540,470,Livermore,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2997.299122807018
37736,471,Canton,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2271.839285714286
34308,472,Tomball,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1958.0817413263067
31612,473,Fort Mill,city,SC,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,1755.688355504145
39398,474,Lees Summit,city,MO,MO,"Kansas City, MO-KS",Jackson County,1697.6934109699534
39558,475,Lynn,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2402.8444444444444
10700,476,Canton,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1857.0812742812743
13715,477,Santa Cruz,city,CA,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,3618.024637681159
53978,478,Portsmouth,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1505.4780701754387
